date,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2013-08-27,16836.177,3654.0,109.11,0,0.0,1,8,2013,0,0,16271.089,20114.249428571427,20915.280714285713,20618.4204
2013-08-28,20119.064,4059.0,110.17,0,0.0,2,8,2013,0,0,18742.417,20310.913285714287,20311.373642857146,20756.3027
2013-08-29,16342.876,3726.0,108.51,0,0.0,3,8,2013,0,0,15319.284,20457.140714285713,20456.303142857145,20749.57496666667
2013-08-30,20108.851,4191.0,107.98,0,0.0,4,8,2013,0,0,18760.677,20649.736999999997,20383.166428571425,20712.74903333333
2013-08-31,32721.900999999998,5214.0,107.98,0,0.0,5,8,2013,1,1,24856.625,21773.347857142857,20863.88757142857,21147.6513
2013-09-01,39790.562,5391.0,107.98,0,0.0,6,9,2013,1,0,27013.72,23598.611,21691.017571428576,21747.44843333333
2013-09-02,24041.973,4303.0,107.98,0,0.0,0,9,2013,0,0,19270.846,24280.200571428573,22156.861571428573,21622.7781
2013-09-03,21102.799,3938.0,108.67,0,0.0,1,9,2013,0,0,16836.177,24889.718,22501.983714285714,21360.472166666666
2013-09-04,22985.879,4372.0,107.29,0,0.0,2,9,2013,0,0,20119.064,25299.263,22805.08814285714,21450.60426666667
2013-09-05,15870.139,3629.0,108.5,0,0.0,3,9,2013,0,0,16342.876,25231.72914285714,22844.434928571427,21426.935133333332
2013-09-06,19587.69,3751.0,110.62,0,0.0,4,9,2013,0,0,20108.851,25157.27757142857,22903.507285714288,21387.421233333334
2013-09-07,33419.726,5077.0,110.62,0,0.0,5,9,2013,1,0,32721.900999999998,25256.966857142856,23515.157357142856,21996.871133333338
2013-09-08,34310.455,5038.0,110.62,0,0.0,6,9,2013,1,0,39790.562,24474.094428571432,24036.352714285713,22514.65426666667
2013-09-09,29333.002,3789.0,109.62,0,0.0,0,9,2013,0,0,24041.973,25229.955714285716,24755.078142857146,22695.742566666668
2013-09-10,15571.528,3337.0,107.48,0,0.0,1,9,2013,0,0,21102.799,24439.774142857143,24664.746071428573,22395.036766666668
2013-09-11,19347.83,4035.0,107.65,0,0.0,2,9,2013,0,0,22985.879,23920.052857142855,24609.65792857143,22439.983033333334
2013-09-12,16717.592,3509.0,108.72,0,0.0,3,9,2013,0,0,15870.139,24041.11757142857,24636.423357142856,22472.859899999996
2013-09-13,19314.526,3841.0,108.31,0,0.0,4,9,2013,0,0,19587.69,24002.094142857146,24579.685857142857,22164.218666666668
2013-09-14,29248.576,4838.0,108.31,0,0.0,5,9,2013,1,0,33419.726,23406.215571428573,24331.591214285716,22662.042433333336
2013-09-15,32548.023,4904.0,108.31,0,0.0,6,9,2013,1,1,34310.455,23154.43957142857,23814.267,23042.551033333333
2013-09-16,19569.348,3813.0,106.54,0,0.0,0,9,2013,0,0,29333.002,21759.63185714286,23494.793785714286,22828.469133333336
2013-09-17,15575.609,3311.0,105.36,0,0.0,1,9,2013,0,0,15571.528,21760.21485714286,23099.9945,22407.298033333333
2013-09-18,19114.144,3778.0,108.23,0,0.0,2,9,2013,0,0,19347.83,21726.831142857143,22823.442000000003,22460.430933333333
2013-09-19,13765.261,3333.0,106.26,0,0.0,3,9,2013,0,0,16717.592,21305.069571428576,22673.09357142857,22376.903333333332
2013-09-20,19475.931,3895.0,104.7,0,0.0,4,9,2013,0,0,19314.526,21328.127428571428,22665.110785714285,22401.3538
2013-09-21,28572.551,4601.0,104.7,0,0.0,5,9,2013,1,0,29248.576,21231.552428571427,22318.884,22843.129366666664
2013-09-22,29860.117,4657.0,104.7,0,0.0,6,9,2013,1,0,32548.023,20847.565857142858,22001.002714285714,23213.1107
2013-09-23,19300.57,3758.0,103.62,0,0.0,0,9,2013,0,0,19569.348,20809.169,21284.400428571425,23027.90886666667
2013-09-24,15040.374,3452.0,103.22,0,0.0,1,9,2013,0,0,15575.609,20732.706857142857,21246.460857142858,22628.797333333332
2013-09-25,20191.385,3832.0,102.68,0,0.0,2,9,2013,0,0,19114.144,20886.59842857143,21306.714785714285,22659.481966666666
2013-09-26,14082.235,3394.0,103.1,0,0.0,3,9,2013,0,0,13765.261,20931.88042857143,21118.475000000002,22567.6839
2013-09-27,17421.793,3827.0,102.86,0,0.0,4,9,2013,0,0,19475.931,20638.432142857142,20983.279785714287,22477.774866666667
2013-09-28,29274.957,4771.0,102.86,0,1.0,5,9,2013,1,0,28572.551,20738.775857142853,20985.164142857142,22908.84423333333
2013-09-29,33776.266,4788.0,102.86,0,0.0,6,9,2013,1,0,29860.117,21298.225714285712,21072.89578571429,23364.424733333337
2013-09-30,17504.325,3357.0,102.36,0,0.0,0,9,2013,0,1,19300.57,21041.619285714285,20925.39414285714,22857.172199999997
2013-10-01,21496.926,3753.0,102.09,0,0.0,1,10,2013,0,0,15040.374,21963.983857142855,21348.345357142858,22247.384333333335
2013-10-02,24277.869,4116.0,104.15,0,0.0,2,10,2013,0,0,20191.385,22547.767285714286,21717.182857142856,22255.24753333333
2013-10-03,18228.324,3593.0,103.29,0,0.0,3,10,2013,0,0,14082.235,23140.065714285713,22035.97307142857,22159.4317
2013-10-04,22577.464,4046.0,103.83,0,0.0,4,10,2013,0,0,17421.793,23876.59014285714,22257.511142857144,22145.817866666664
2013-10-05,33031.783,4890.0,103.83,0,0.0,5,10,2013,1,0,29274.957,24413.27957142857,22576.027714285716,22717.87266666667
2013-10-06,35826.802,4954.0,103.83,0,0.0,6,10,2013,1,0,33776.266,24706.213285714282,23002.2195,23259.1764
2013-10-07,19676.989,3663.0,103.07,0,1.0,0,10,2013,0,0,17504.325,25016.59385714286,23029.10657142857,22801.085166666668
2013-10-08,15810.702,3529.0,103.54,0,0.0,1,10,2013,0,0,21496.926,24204.276142857147,23084.13,22184.426733333334
2013-10-09,19608.898,3969.0,101.63,0,1.0,2,10,2013,0,0,24277.869,23537.280285714285,23042.52378571429,21860.289933333333
2013-10-10,14949.693,3418.0,103.08,0,0.0,3,10,2013,0,0,18228.324,23068.90442857143,23104.485071428568,21839.5621
2013-10-11,9901.369,2333.0,102.17,0,1.0,4,10,2013,0,0,22577.464,21258.033714285713,22567.311928571427,21524.680066666668
2013-10-12,25812.35,4209.0,102.17,0,0.0,5,10,2013,1,0,33031.783,20226.686142857146,22319.98285714286,21827.838666666667
2013-10-13,27805.44,4345.0,102.17,0,0.0,6,10,2013,1,0,35826.802,19080.777285714285,21893.49528571428,22110.869133333334
2013-10-14,17257.347,3345.0,102.46,0,0.0,0,10,2013,0,0,19676.989,18735.114142857143,21875.854,21711.1615
2013-10-15,15191.98,3175.0,101.15,0,0.0,1,10,2013,0,1,15810.702,18646.725285714285,21425.500714285714,21132.62673333333
2013-10-16,21417.242,3960.0,102.34,0,0.0,2,10,2013,0,0,19608.898,18905.060142857143,21221.170214285714,21194.2232
2013-10-17,25383.204999999998,3517.0,100.72,0,0.0,3,10,2013,0,0,14949.693,20395.561857142857,21732.233142857145,21521.143066666667
2013-10-18,20494.814,3795.0,100.87,0,0.0,4,10,2013,0,0,9901.369,21908.91114285714,21583.47242857143,21567.1654
2013-10-19,32384.713,5416.0,100.87,0,0.0,5,10,2013,1,0,25812.35,22847.82014285714,21537.253142857142,22187.8138
2013-10-20,34755.346,5284.0,100.87,0,0.0,6,10,2013,1,0,27805.44,23840.663857142856,21460.72057142857,22697.127633333334
2013-10-21,17788.627,3565.0,99.28,0,0.0,0,10,2013,0,0,17257.347,23916.560999999994,21325.837571428572,22337.663500000002
2013-10-22,14769.623,3386.0,97.63,0,0.0,1,10,2013,0,0,15191.98,23856.22428571429,21251.474785714283,21834.647033333335
2013-10-23,19598.106,3822.0,96.9,0,0.0,2,10,2013,0,0,21417.242,23596.347714285715,21250.703928571427,21844.564899999998
2013-10-24,14100.944,3436.0,96.65,0,0.0,3,10,2013,0,0,25383.204999999998,21984.59614285714,21190.079,21813.250566666666
2013-10-25,18478.785,3764.0,97.4,0,0.0,4,10,2013,0,0,20494.814,21696.592,21802.751571428573,21756.1639
2013-10-26,28339.62,4826.0,97.4,0,0.0,5,10,2013,1,0,32384.713,21118.721571428574,21983.27085714286,22231.410066666667
2013-10-27,30392.536,4678.0,97.4,0,0.0,6,10,2013,1,0,34755.346,20495.463,22168.06342857143,22663.768166666665
2013-10-28,17238.931,3611.0,98.74,0,0.0,0,10,2013,0,0,17788.627,20416.934999999998,22166.748,22262.567300000002
2013-10-29,15493.799,3470.0,98.29,0,0.0,1,10,2013,0,0,14769.623,20520.388714285717,22188.3065,21653.151733333336
2013-10-30,19402.936,4031.0,96.81,0,0.0,2,10,2013,0,0,19598.106,20492.507285714288,22044.427499999998,21716.43876666667
2013-10-31,13095.737,3354.0,96.29,0,0.0,3,10,2013,0,1,14100.944,20348.90628571429,21166.751214285712,21436.399133333336
2013-11-01,24611.412,4148.0,94.56,0,0.0,4,11,2013,0,0,18478.785,21224.995857142854,21460.793928571427,21447.517233333332
2013-11-02,34257.548,4855.0,94.56,0,1.0,5,11,2013,1,0,28339.62,22070.414142857142,21594.567857142854,21981.824699999997
2013-11-03,36307.784,4973.0,94.56,0,1.0,6,11,2013,1,0,30392.536,22915.44957142857,21705.45628571429,22439.502033333334
2013-11-04,21289.258,3654.0,94.58,0,0.0,0,11,2013,0,0,17238.931,23494.067714285717,21955.501357142854,22048.08453333333
2013-11-05,19676.962,3655.0,93.4,0,0.0,1,11,2013,0,0,15493.799,24091.662428571428,22306.02557142857,21509.756533333333
2013-11-06,22878.09,4023.0,94.74,0,1.0,2,11,2013,0,0,19402.936,24588.113,22540.310142857143,21616.4599
2013-11-07,35107.113,3488.0,94.25,0,1.0,3,11,2013,0,0,13095.737,27732.595285714287,24040.75078571428,22259.6736
2013-11-08,21331.824,3806.0,94.56,0,0.0,4,11,2013,0,0,24611.412,27264.082714285712,24244.539285714283,22317.104466666668
2013-11-09,34381.283,5069.0,94.56,0,0.0,5,11,2013,1,0,34257.548,27281.759142857143,24676.086642857143,22964.82413333333
2013-11-10,36188.38,5197.0,94.56,0,1.0,6,11,2013,1,0,36307.784,27264.70142857143,25090.0755,23841.057833333332
2013-11-11,21203.853,3788.0,95.13,0,1.0,0,11,2013,0,0,21289.258,27252.500714285714,25373.284214285715,23687.44126666667
2013-11-12,58409.147,3577.0,93.12,0,1.0,1,11,2013,0,0,19676.962,32785.67,28438.666214285713,24707.56483333333
2013-11-13,21011.626,3970.0,93.91,0,0.0,2,11,2013,0,0,22878.09,32519.032285714286,28553.572642857143,24832.707466666667
2013-11-14,16602.626,3460.0,93.76,0,0.0,3,11,2013,0,0,35107.113,29875.534142857145,28804.064714285712,24879.729
2013-11-15,21800.019,4106.0,93.8,0,0.0,4,11,2013,0,1,21331.824,29942.41914285714,28603.250928571426,24892.48823333333
2013-11-16,35513.099,5170.0,93.8,0,0.0,5,11,2013,1,0,34381.283,30104.10714285714,28692.93314285714,25230.151366666665
2013-11-17,37909.497,5125.0,93.8,0,0.0,6,11,2013,1,0,36188.38,30349.981,28807.341214285716,25810.640799999997
2013-11-18,21014.881,3726.0,93.03,0,0.0,0,11,2013,0,0,21203.853,30322.984999999997,28787.742857142857,25431.6464
2013-11-19,18417.246,3712.0,93.35,0,0.0,1,11,2013,0,0,58409.147,24609.856285714286,28697.763142857144,24887.04306666666
2013-11-20,20758.324,4087.0,93.34,0,0.0,2,11,2013,0,0,21011.626,24573.67028571429,28546.351285714285,24986.032966666666
2013-11-21,15725.331,3467.0,95.35,0,0.0,3,11,2013,0,0,16602.626,24448.34242857143,27161.93828571429,25017.8899
2013-11-22,21721.107,4195.0,94.53,0,0.0,4,11,2013,0,0,21800.019,24437.06928571429,27189.744214285714,25088.656600000002
2013-11-23,30902.991,5085.0,94.53,0,0.0,5,11,2013,1,0,35513.099,23778.48242857143,26941.29478571429,25648.724833333334
2013-11-24,35309.196,4973.0,94.53,0,0.0,6,11,2013,1,0,37909.497,23407.010857142857,26878.495928571432,26209.738533333333
2013-11-25,20636.88,3908.0,93.86,0,0.0,0,11,2013,0,0,21014.881,23353.010714285716,26837.99785714286,25952.98053333333
2013-11-26,18771.03,3697.0,93.41,0,0.0,1,11,2013,0,0,18417.246,23403.55128571429,24006.703785714286,25565.597
2013-11-27,21559.955,4292.0,92.05,0,0.0,2,11,2013,0,0,20758.324,23518.07,24045.870142857144,25709.631133333332
2013-11-28,16013.364,3705.0,92.05,0,0.0,3,11,2013,0,0,15725.331,23559.21757142857,24003.780000000002,25726.949966666663
2013-11-29,21273.317,4061.0,92.55,0,0.0,4,11,2013,0,0,21721.107,23495.247571428572,23966.158428571427,25789.296
2013-11-30,32135.533,5181.0,92.55,0,0.0,5,11,2013,1,1,30902.991,23671.325,23724.903714285716,26423.955866666667
2013-12-01,46422.157,5823.0,92.55,0,0.0,6,12,2013,1,0,35309.196,25258.89085714286,24332.950857142856,27150.9807
2013-12-02,38354.881,4259.0,93.61,0,0.0,0,12,2013,0,0,20636.88,27790.033857142855,25571.522285714283,27287.55846666667
2013-12-03,25119.819,4230.0,95.83,0,0.0,1,12,2013,0,0,18771.03,28697.003714285715,26050.2775,26914.626300000004
2013-12-04,24250.33,4644.0,96.97,0,0.0,2,12,2013,0,0,21559.955,29081.343,26299.7065,27013.328700000002
2013-12-05,18840.624,4000.0,97.14,0,1.0,3,12,2013,0,0,16013.364,29485.237285714287,26522.22742857143,26985.450766666665
2013-12-06,31338.449,4525.0,97.48,0,1.0,4,12,2013,0,0,21273.317,30923.113285714287,27209.180428571428,27267.462733333334
2013-12-07,32877.163,4935.0,97.48,0,0.0,5,12,2013,1,0,32135.533,31029.06042857143,27350.192714285713,27193.13106666667
2013-12-08,36016.826,5171.0,97.48,0,1.0,6,12,2013,1,0,46422.157,29542.58457142857,27400.73771428571,27682.631133333332
2013-12-09,25644.45,4224.0,97.1,0,0.0,0,12,2013,0,0,38354.881,27726.80871428572,27758.421285714285,27391.40336666667
2013-12-10,26656.403,4305.0,98.32,0,0.0,1,12,2013,0,0,25119.819,27946.320714285714,28321.662214285716,27073.670800000004
2013-12-11,30728.707,4837.0,97.25,0,0.0,2,12,2013,0,0,24250.33,28871.803142857145,28976.57307142857,27391.165933333334
2013-12-12,23076.183,4675.0,97.21,0,0.0,3,12,2013,0,0,18840.624,29476.882999999998,29481.060142857143,26213.400466666666
2013-12-13,28384.902000000002,4913.0,96.27,0,0.0,4,12,2013,0,0,31338.449,29054.947714285714,29989.0305,26459.17633333333
2013-12-14,36116.058,5950.0,96.27,0,0.0,5,12,2013,1,0,32877.163,29517.646999999997,30273.353714285717,27109.624066666667
2013-12-15,42092.115,6159.0,96.27,0,0.0,6,12,2013,1,1,36016.826,30385.54542857143,29964.065000000002,27786.027266666668
2013-12-16,29312.315,5165.0,97.18,0,0.0,0,12,2013,0,0,25644.45,30909.526142857143,29318.167428571433,27579.334466666667
2013-12-17,28484.056,5327.0,96.99,0,0.0,1,12,2013,0,0,26656.403,31170.619428571426,29558.470071428572,27265.1531
2013-12-18,35173.904,6059.0,97.59,0,0.0,2,12,2013,0,0,30728.707,31805.64757142857,30338.725357142856,27737.120533333335
2013-12-19,30876.291,5997.0,98.4,0,0.0,3,12,2013,0,0,23076.183,32919.94871428572,31198.415857142856,28152.422033333336
2013-12-20,30466.889,6119.0,99.11,0,0.0,4,12,2013,0,0,28384.902000000002,33217.37542857143,31136.16157142857,28476.040866666666
2013-12-21,41398.064,6900.0,99.11,0,1.0,5,12,2013,1,0,36116.058,33971.947714285714,31744.797357142856,29331.798633333336
2013-12-22,41088.184,7159.0,99.11,0,1.0,6,12,2013,1,0,42092.115,33828.528999999995,32107.037214285716,29977.367866666664
2013-12-23,38076.623,8256.0,98.62,0,1.0,0,12,2013,0,0,29312.315,35080.573,32995.04957142857,30216.488933333334
2013-12-24,24526.033,7433.0,98.87,0,1.0,1,12,2013,0,0,28484.056,34515.141142857145,32842.88028571429,29857.050166666668
2013-12-26,22924.373,5084.0,99.18,0,1.0,3,12,2013,0,0,35173.904,32765.208142857144,32285.427857142855,29933.299933333336
2013-12-27,23745.096,5087.0,99.94,0,0.0,4,12,2013,0,0,30876.291,31746.465999999997,32333.207357142855,30099.102133333334
2013-12-28,25482.503,4822.0,99.94,0,0.0,5,12,2013,1,0,30466.889,31034.41085714286,32125.893142857145,30229.853733333337
2013-12-29,25062.428,4214.0,99.94,0,0.0,6,12,2013,1,0,41398.064,28700.74857142857,31336.34814285714,30531.4892
2013-12-30,33065.991,5810.0,98.9,0,0.0,0,12,2013,0,0,41088.184,27554.720999999998,30691.625,30924.57833333333
2013-12-31,21858.742,5085.0,98.17,0,1.0,1,12,2013,0,1,38076.623,25237.880857142856,30159.226928571425,30582.018633333333
2014-01-02,47024.63,4422.0,95.14,0,0.0,3,1,2014,0,0,24526.033,28451.966142857145,31483.553642857143,30602.101066666666
2014-01-03,42599.8299,4167.0,93.66,0,0.0,4,1,2014,0,0,22924.373,31262.7457,32013.976921428573,30743.59936333333
2014-01-04,66224.098,5341.0,93.66,0,0.0,5,1,2014,1,0,23745.096,37331.174557142855,34538.82027857143,32113.741996666664
2014-01-05,67869.904,5123.0,93.66,0,0.0,6,1,2014,1,0,25482.503,43386.51755714285,37210.46420714286,33567.727796666666
2014-01-06,35479.564,3917.0,93.12,0,0.0,0,1,2014,0,0,25062.428,44874.679842857135,36787.71420714286,34122.359130000004
2014-01-07,33580.124,3663.0,93.31,0,0.0,1,1,2014,0,0,33065.991,44948.127414285715,36251.42420714286,34197.08163
2014-01-08,47004.0929,4254.0,91.9,0,0.0,2,1,2014,0,0,21858.742,48540.32039999999,36889.100628571425,34667.97929333333
2014-01-09,31860.837,3723.0,91.36,0,0.0,3,1,2014,0,0,47024.63,46374.064257142854,37413.0152,34529.446326666664
2014-01-10,36090.1537,4010.0,92.39,0,0.0,4,1,2014,0,0,42599.8299,45444.11051428572,38353.428107142856,34877.63645
2014-01-11,55630.36,5053.0,92.39,0,0.0,5,1,2014,1,0,66224.098,43930.719371428575,40630.94696428572,35843.43501666666
2014-01-12,56982.429,4852.0,92.39,0,0.0,6,1,2014,1,0,67869.904,42375.36580000001,42880.94167857142,36718.55908333333
2014-01-13,34139.751,3913.0,91.45,0,0.0,0,1,2014,0,0,35479.564,42183.963942857146,43529.321892857144,37087.34468333333
2014-01-14,28619.932,3560.0,92.15,0,0.0,1,1,2014,0,0,33580.124,41475.36508571428,43211.746250000004,37095.17901666667
2014-01-15,36914.5454,3872.0,93.78,0,0.0,2,1,2014,0,1,47004.0929,40034.001157142855,44287.16077857143,37121.79526333334
2014-01-16,32441.581,3781.0,93.54,0,0.0,3,1,2014,0,0,31860.837,40116.96458571428,43245.51442142857,36800.110796666675
2014-01-17,36528.0114,3953.0,93.96,0,0.0,4,1,2014,0,0,36090.1537,40179.51568571428,42811.81310000001,37040.63401
2014-01-18,56954.546,4950.0,93.96,0,0.0,5,1,2014,1,0,55630.36,40368.68511428572,42149.70224285714,37989.650343333335
2014-01-19,57108.134,4711.0,93.96,0,0.0,6,1,2014,1,0,56982.429,40386.64297142857,41381.00438571429,38720.79134333333
2014-01-20,47262.681,3661.0,93.96,0,0.0,0,1,2014,0,0,34139.751,42261.34725714285,42222.6556,39267.004343333334
2014-01-21,31216.803,3781.0,94.51,0,0.0,1,1,2014,0,0,28619.932,42632.32882857142,42053.846957142865,39292.001476666665
2014-01-22,39696.2649,3954.0,96.35,0,0.0,2,1,2014,0,0,36914.5454,43029.71732857143,41531.85924285714,39235.27484
2014-01-23,26562.924,3568.0,97.23,0,0.0,3,1,2014,0,0,32441.581,42189.909185714285,41153.43688571428,38751.099506666666
2014-01-24,33638.3732,3971.0,96.66,0,0.0,4,1,2014,0,0,36528.0114,41777.103728571434,40978.309707142864,38603.15784666666
2014-01-25,50336.988,4813.0,96.66,0,0.0,5,1,2014,1,0,56954.546,40831.738300000005,40600.21170714286,39463.52301333333
2014-01-26,54292.426,4525.0,96.66,0,0.0,6,1,2014,1,0,57108.134,40429.4943,40408.068635714284,40509.12478
2014-01-27,31841.584,3723.0,95.82,0,0.0,0,1,2014,0,0,47262.681,38226.480442857144,40243.91385,40779.00771333334
2014-01-28,26648.06,3491.0,97.49,0,0.0,1,1,2014,0,0,31216.803,37573.80287142857,40103.065850000006,40817.85961333334
2014-01-29,35791.3235,3810.0,97.34,0,0.0,2,1,2014,0,0,39696.2649,37015.954099999995,40022.83571428571,41175.48946333334
2014-01-30,27103.361,3638.0,98.25,0,0.0,3,1,2014,0,0,26562.924,37093.15938571429,39641.53428571428,40976.73513000001
2014-01-31,34240.6831,4189.0,97.55,0,0.0,4,1,2014,0,1,33638.3732,37179.20365714286,39478.153692857144,41389.4665
2014-02-01,38545.72,5130.0,97.55,0,0.0,5,2,2014,1,0,50336.988,35494.7368,38163.23755,41106.83616666667
2014-02-02,38334.13,4827.0,97.55,0,0.0,6,2,2014,1,0,54292.426,33214.98022857143,36822.237264285715,40964.64617
2014-02-03,23293.149,3989.0,96.44,0,0.0,0,2,2014,0,0,31841.584,31993.77522857143,35110.12783571428,39533.61453666666
2014-02-04,19283.974,3742.0,97.24,0,0.0,1,2,2014,0,0,26648.06,30941.76294285714,34257.78290714286,37914.08353666667
2014-02-05,24106.276,4147.0,97.4,0,0.0,2,2,2014,0,0,35791.3235,29272.470442857146,33144.21227142857,37534.97393666666
2014-02-06,19545.262,3712.0,97.84,0,0.0,3,2,2014,0,0,27103.361,28192.74201428572,32642.950699999998,37067.14520333333
2014-02-07,22461.0052,4093.0,99.98,0,0.0,4,2,2014,0,0,34240.6831,26509.930885714282,31844.56727142857,36249.04228
2014-02-08,31493.51,4909.0,99.98,0,0.0,5,2,2014,1,0,38545.72,25502.472314285715,30498.60455714286,36236.79804666667
2014-02-09,31436.724,4590.0,99.98,0,0.0,6,2,2014,1,0,38334.13,24517.1286,28866.054414285714,36081.68372333333
2014-02-10,20699.438,3788.0,100.12,0,0.0,0,2,2014,0,0,23293.149,24146.598457142856,28070.186842857143,34917.31965666667
2014-02-11,19062.98,3687.0,99.96,0,0.0,1,2,2014,0,0,19283.974,24115.027885714284,27528.395414285715,33653.33802333333
2014-02-12,22616.428,4220.0,100.38,0,0.0,2,2,2014,0,0,24106.276,23902.192457142857,26587.33145,33269.227256666665
2014-02-13,18793.617,4242.0,100.27,0,0.0,3,2,2014,0,0,19545.262,23794.814599999994,25993.778307142853,32941.68342333333
2014-02-14,18833.928,4362.0,100.31,0,0.0,4,2,2014,0,0,22461.0052,23276.660714285714,24893.2958,32338.996176666664
2014-02-15,33489.27,4905.0,100.31,0,0.0,5,2,2014,1,1,31493.51,23561.769285714283,24532.1208,32373.919143333333
2014-02-16,33566.767,4739.0,100.31,0,0.0,6,2,2014,1,0,31436.724,23866.06114285714,24191.59487142857,32275.210996666665
2014-02-17,22465.329,3741.0,100.31,0,0.0,0,2,2014,0,0,20699.438,24118.331285714285,24132.46487142857,31125.57043
2014-02-18,19353.303,3672.0,102.54,0,0.0,1,2,2014,0,0,19062.98,24159.806,24137.416942857144,29867.07606333333
2014-02-19,22963.304,4024.0,103.46,0,0.0,2,2,2014,0,0,22616.428,24209.359714285714,24055.776085714286,29057.09683
2014-02-20,17429.657,3747.0,103.2,0,0.0,3,2,2014,0,0,18793.617,24014.508285714288,23904.661442857145,28597.525296666663
2014-02-21,19806.8782,3838.0,102.53,0,0.0,4,2,2014,0,0,18833.928,24153.50117142857,23715.08094285714,27934.545739999998
